stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-09-14_1051,AAOI,30,2026-10-16,32,96.78,86.93,3.44,1406,596,11320,8884
2026-09-14_1051,AAOI,60,2026-10-16,32,96.78,86.93,3.44,1406,596,11320,8884
2026-09-14_1051,AAOI,91,2026-12-18,95,96.78,93.49,9.94,531,559,19485,11947
2026-09-14_1051,AAOI,182,2027-03-19,186,96.78,96.44,6.3,116,143,3626,3820
2026-09-14_1051,AAPL,30,2026-10-16,32,332.97,24.72,-1.76,8614,4576,365022,182286
2026-09-14_1051,AAPL,60,2026-11-20,67,332.97,26.85,-2.58,5024,1931,195533,138775
2026-09-14_1051,AAPL,91,2026-12-18,95,332.97,26.73,-2.51,1826,3184,268285,208783
2026-09-14_1051,AAPL,182,2027-03-19,186,332.97,27.35,-2.71,465,671,78195,79503
2026-09-14_1051,AMD,30,2026-10-16,32,483.72,51.21,-0.2,4093,6236,73778,81118
2026-09-14_1051,AMD,60,2026-11-20,67,483.72,55.69,1.31,1471,1243,83570,72792
2026-09-14_1051,AMD,91,2026-12-18,95,483.72,54.99,0.73,1097,1845,80435,108709
2026-09-14_1051,AMD,182,2027-03-19,186,483.72,54.77,2.14,2057,2402,50000,74769
2026-09-14_1051,AMZN,30,2026-10-16,32,252.38,30.51,-0.82,8093,3113,262294,177298
2026-09-14_1051,AMZN,60,2026-11-20,67,252.38,37.33,-1.3,124753,1048,289705,111642
2026-09-14_1051,AMZN,91,2026-12-18,95,252.38,35.19,-1.32,2155,2509,242632,189754
2026-09-14_1051,AMZN,182,2027-03-19,186,252.38,35.6,-1.38,944,2292,71421,113529
2026-09-14_1051,CRWV,30,2026-10-16,32,83.15,75.34,3.84,3890,4383,140321,139075
2026-09-14_1051,CRWV,60,2026-11-20,67,83.15,81.62,4.4,2897,1397,59485,50558
2026-09-14_1051,CRWV,91,2026-12-18,95,83.15,79.62,3.5,917,727,73528,80850
2026-09-14_1051,CRWV,182,2027-03-19,186,83.15,81.24,1.14,1260,151,34007,36001
2026-09-14_1051,DRAM,30,2026-10-16,32,54.49,62.82,-2.49,9313,6815,238081,133194
2026-09-14_1051,DRAM,60,2026-11-20,67,54.49,64.79,5.61,2985,1928,135988,60939
2026-09-14_1051,DRAM,91,2026-12-18,95,54.49,62.77,0.75,2357,1424,204413,92954
2026-09-14_1051,DRAM,182,2027-03-19,186,54.49,62.28,0.34,443,593,43048,59407
2026-09-14_1051,EEM,30,2026-10-16,32,65.83,24.32,-2.61,2328,642,163635,319288
2026-09-14_1051,EEM,60,2026-11-20,67,65.83,24.25,-3.64,900,10881,44102,210678
2026-09-14_1051,EEM,91,2026-12-18,95,65.83,25.15,-4.64,13853,12490,605206,808481
2026-09-14_1051,EEM,182,2027-03-19,186,65.83,23.98,-3.8,339,16076,59713,270092
2026-09-14_1051,EWY,30,2026-10-16,32,175.79,48.43,-4.56,9396,4595,85144,105807
2026-09-14_1051,EWY,60,2026-11-20,67,175.79,47.77,-1.66,1515,1395,23144,48261
2026-09-14_1051,EWY,91,2026-12-18,95,175.79,50.93,-1.66,9141,1728,98636,47800
2026-09-14_1051,EWY,182,2027-03-19,186,175.79,46.47,2.41,3227,1124,42143,33140
2026-09-14_1051,FXI,30,2026-10-16,32,34.78,19.91,-1.28,1689,7535,194858,108498
2026-09-14_1051,FXI,60,2026-11-20,67,34.78,21.03,2.86,318,5381,108161,197893
2026-09-14_1051,FXI,91,2026-12-18,95,34.78,22.02,-0.4,24441,16350,370689,400908
2026-09-14_1051,FXI,182,2027-03-19,186,34.78,23.85,0.24,110,5487,151534,145970
2026-09-14_1051,GDX,30,2026-10-16,32,93.62,44.51,0.57,8503,7405,68902,75852
2026-09-14_1051,GDX,60,2026-11-20,67,93.62,45.03,1.77,770,720,29731,175902
2026-09-14_1051,GDX,91,2026-12-18,95,93.62,44.7,2.14,7816,1226,193229,230989
2026-09-14_1051,GDX,182,2027-03-19,186,93.62,43.87,2.6,984,1604,37997,58216
