stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-08-19_1551,AAOI,30,2026-09-18,30,122.46,104.4,4.29,2737,2142,28314,21853
2026-08-19_1551,AAOI,60,2026-10-02,44,122.46,106.69,3.28,335,402,752,800
2026-08-19_1551,AAOI,91,2026-12-18,121,122.46,110.17,6.03,660,1102,14797,8809
2026-08-19_1551,AAOI,182,2027-03-19,212,122.46,110.44,,188,548,2279,992
2026-08-19_1551,AAPL,30,2026-09-18,30,316.01,24.66,-1.19,67619,21525,358346,232597
2026-08-19_1551,AAPL,60,2026-10-16,58,316.01,24.86,-1.29,32320,8024,266842,132189
2026-08-19_1551,AAPL,91,2026-11-20,93,316.01,26.41,-1.81,13519,9033,157351,95547
2026-08-19_1551,AAPL,182,2027-02-19,184,316.01,27.2,-2.27,3198,2563,35507,27490
2026-08-19_1551,AMD,30,2026-09-18,30,466.45,53.77,0.78,13133,14368,128563,203302
2026-08-19_1551,AMD,60,2026-10-16,58,466.45,55.33,1.54,5406,8010,53032,62448
2026-08-19_1551,AMD,91,2026-11-20,93,466.45,58.41,1.67,5156,5031,64481,62967
2026-08-19_1551,AMD,182,2027-02-19,184,466.45,58.22,2.01,1068,2721,8759,12539
2026-08-19_1551,AMZN,30,2026-09-18,30,265.83,28.7,-0.28,44048,12947,354767,225191
2026-08-19_1551,AMZN,60,2026-10-16,58,265.83,29.87,-0.41,15800,6976,169934,133960
2026-08-19_1551,AMZN,91,2026-11-20,93,265.83,34.82,-0.92,86629,5805,193249,85070
2026-08-19_1551,AMZN,182,2027-02-19,184,265.83,35.62,-0.8,1130,1181,16217,17150
2026-08-19_1551,CRWV,30,2026-09-18,30,91.28,77.2,1.31,14620,19427,254875,122152
2026-08-19_1551,CRWV,60,2026-10-16,58,91.28,78.3,1.81,6321,20626,109331,84977
2026-08-19_1551,CRWV,91,2026-11-20,93,91.28,81.3,1.55,5761,1415,47681,39900
2026-08-19_1551,CRWV,182,2027-02-19,184,91.28,81.34,-0.28,638,1173,4855,4853
2026-08-19_1551,DRAM,30,2026-09-18,30,54.91,70.13,-0.23,24970,10901,309403,189275
2026-08-19_1551,DRAM,60,2026-10-16,58,54.91,73.48,-0.3,4991,4367,149325,89085
2026-08-19_1551,DRAM,91,2026-11-20,93,54.91,73.32,0.67,2181,1005,94410,37998
2026-08-19_1551,DRAM,182,2027-02-19,184,54.91,71.16,,402,1206,8670,10796
2026-08-19_1551,EEM,30,2026-09-18,30,66.03,25.01,-3.28,22369,9888,562291,952620
2026-08-19_1551,EEM,60,2026-10-16,58,66.03,25.63,1.03,544,9399,107574,240988
2026-08-19_1551,EEM,91,2026-11-20,93,66.03,25.37,0.36,12138,25187,13240,50725
2026-08-19_1551,EEM,182,2027-03-19,212,66.03,24.46,-5.74,658,8266,44201,193436
2026-08-19_1551,EWY,30,2026-09-18,30,173.98,52.84,-4.14,22783,5161,164274,49868
2026-08-19_1551,EWY,60,2026-10-16,58,173.98,53.01,-3.56,1063,907,82072,95830
2026-08-19_1551,EWY,91,2026-11-20,93,173.98,53.22,-2.92,1374,823,9419,8332
2026-08-19_1551,EWY,182,2027-03-19,212,173.98,51.06,-3.91,494,867,23769,25906
2026-08-19_1551,FXI,30,2026-09-18,30,35.64,19.46,-1.62,2486,24287,496060,409122
