stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-09-01_0952,AAOI,30,2026-09-18,17,102.23,89.17,4.54,1281,2463,30978,26694
2026-09-01_0952,AAOI,60,2026-10-16,45,102.23,90.14,1.94,305,277,7073,5850
2026-09-01_0952,AAOI,91,2026-12-18,108,102.23,95.86,5.48,782,312,17244,10916
2026-09-01_0952,AAOI,182,2027-03-19,199,102.23,94.38,,662,332,3049,3124
2026-09-01_0952,AAPL,30,2026-09-18,17,321.0,25.78,-0.08,4064,4033,394792,252284
2026-09-01_0952,AAPL,60,2026-10-16,45,321.0,25.23,-1.27,1480,1115,286823,157298
2026-09-01_0952,AAPL,91,2026-11-20,80,321.0,26.42,-1.7,1768,3220,175273,112172
2026-09-01_0952,AAPL,182,2027-02-19,171,321.0,26.76,-1.9,1297,2121,40385,40512
2026-09-01_0952,AMD,30,2026-09-18,17,458.56,49.7,0.89,2013,2180,142395,209295
2026-09-01_0952,AMD,60,2026-10-16,45,458.56,49.61,0.67,2171,741,57380,69425
2026-09-01_0952,AMD,91,2026-11-20,80,458.56,53.31,1.45,240,1914,78838,65853
2026-09-01_0952,AMD,182,2027-02-19,171,458.56,54.1,2.81,916,1361,8833,14812
2026-09-01_0952,AMZN,30,2026-09-18,17,255.09,28.65,-1.16,3136,1728,389952,253777
2026-09-01_0952,AMZN,60,2026-10-16,45,255.09,30.28,-0.94,4148,1223,216458,155629
2026-09-01_0952,AMZN,91,2026-11-20,80,255.09,35.7,-1.33,1189,263,274009,97364
2026-09-01_0952,AMZN,182,2027-02-19,171,255.09,35.62,-1.25,651,733,21720,27270
2026-09-01_0952,CRWV,30,2026-09-18,17,81.26,70.02,-1.33,3449,1370,259673,149313
2026-09-01_0952,CRWV,60,2026-10-16,45,81.26,71.24,1.31,3013,1832,123302,127472
2026-09-01_0952,CRWV,91,2026-11-20,80,81.26,77.46,3.33,925,1783,56086,43983
2026-09-01_0952,CRWV,182,2027-02-19,171,81.26,75.7,1.26,1948,415,8632,9539
2026-09-01_0952,DRAM,30,2026-09-18,17,55.73,55.59,-3.67,1990,2551,336780,212096
2026-09-01_0952,DRAM,60,2026-10-16,45,55.73,58.51,-1.34,2651,685,194738,101089
2026-09-01_0952,DRAM,91,2026-11-20,80,55.73,57.38,2.05,1269,195,113928,44667
2026-09-01_0952,DRAM,182,2027-02-19,171,55.73,60.1,-1.07,588,743,9840,12398
2026-09-01_0952,EEM,30,2026-09-18,17,67.27,22.82,-1.47,14928,18125,576376,995986
2026-09-01_0952,EEM,60,2026-10-16,45,67.27,21.75,1.74,13293,29320,132827,275611
2026-09-01_0952,EEM,91,2026-11-20,80,67.27,25.19,-2.39,766,23441,40057,173198
2026-09-01_0952,EEM,182,2027-03-19,199,67.27,26.33,0.24,5295,8954,59573,226302
2026-09-01_0952,EWY,30,2026-09-18,17,178.92,42.9,-0.66,1296,2990,167035,66013
2026-09-01_0952,EWY,60,2026-10-16,45,178.92,42.99,-1.51,1133,6955,85845,102307
2026-09-01_0952,EWY,91,2026-11-20,80,178.92,43.6,2.38,784,23003,15834,36051
2026-09-01_0952,EWY,182,2027-03-19,199,178.92,43.5,1.0,693,525,36929,28262
2026-09-01_0952,FXI,30,2026-09-18,17,35.59,20.84,-4.35,3457,33497,511481,413428
2026-09-01_0952,FXI,60,2026-10-16,45,35.59,19.81,-2.3,16781,721,128044,94553
2026-09-01_0952,FXI,91,2026-11-20,80,35.59,20.67,-0.5,1487,14768,96135,183837
2026-09-01_0952,FXI,182,2027-02-19,171,35.59,21.59,-0.51,72,270,33741,16790
2026-09-01_0952,GDX,30,2026-09-18,17,95.93,43.4,0.37,1812,7603,233923,389204
2026-09-01_0952,GDX,60,2026-10-16,45,95.93,45.23,1.92,2450,1527,55810,73147
2026-09-01_0952,GDX,91,2026-11-20,80,95.93,45.59,1.53,1674,709,24840,168106
2026-09-01_0952,GDX,182,2027-03-19,199,95.93,46.07,2.12,1415,1158,35146,51451
2026-09-01_0952,GLD,30,2026-09-18,17,399.72,23.18,0.5,6499,5010,1285052,238671
2026-09-01_0952,GLD,60,2026-10-16,45,399.72,22.75,1.21,3760,2171,230447,140661
2026-09-01_0952,GLD,91,2026-11-20,80,399.72,23.44,1.35,1747,2012,365262,352281
2026-09-01_0952,GLD,182,2027-02-19,171,399.72,23.27,1.73,4170,654,12255,3739
2026-09-01_0952,GOOGL,30,2026-09-18,17,336.97,26.87,0.78,5306,1787,244535,174585
2026-09-01_0952,GOOGL,60,2026-10-16,45,336.97,28.49,0.72,3143,1981,236509,94296
2026-09-01_0952,GOOGL,91,2026-11-20,80,336.97,33.18,0.55,649,2840,92846,65903
2026-09-01_0952,GOOGL,182,2027-02-19,171,336.97,33.22,-0.43,511,961,12946,22216
2026-09-01_0952,IBIT,30,2026-09-18,17,44.16,37.1,0.23,3603,9188,636313,468750
2026-09-01_0952,IBIT,60,2026-10-16,45,44.16,37.1,-0.24,10622,4682,394259,249140
2026-09-01_0952,IBIT,91,2026-11-20,80,44.16,39.48,-0.6,33384,8259,206849,224342
2026-09-01_0952,IBIT,182,2027-02-19,171,44.16,41.54,-0.21,603,917,16648,8131
2026-09-01_0952,IGV,30,2026-09-18,17,107.51,30.53,-1.27,1594,4355,95798,93229
2026-09-01_0952,IGV,60,2026-10-16,45,107.51,31.1,-0.8,809,1058,21323,33952
2026-09-01_0952,IGV,91,2026-11-20,80,107.51,31.53,-1.43,2603,275,45049,103745
2026-09-01_0952,IGV,182,2027-02-19,171,107.51,31.74,-1.23,251,354,4505,2864
2026-09-01_0952,IONQ,30,2026-09-18,17,37.98,74.87,2.07,1234,678,73979,65443
2026-09-01_0952,IONQ,60,2026-10-16,45,37.98,71.64,,254,307,26524,36730
2026-09-01_0952,IONQ,91,2026-11-20,80,37.98,81.15,13.7,1452,320,35589,14279
2026-09-01_0952,IONQ,182,2027-03-19,199,37.98,81.81,13.15,701,693,15221,6222
2026-09-01_0952,IWM,30,2026-09-18,17,291.49,18.25,-4.73,13274,15222,647943,1603624
2026-09-01_0952,IWM,60,2026-10-16,45,291.49,17.53,-4.57,3816,24705,153120,399871
2026-09-01_0952,IWM,91,2026-11-20,80,291.49,18.36,-4.66,6460,10854,135069,222992
2026-09-01_0952,IWM,182,2027-02-19,171,291.49,19.04,-4.38,153,463,5001,24575
2026-09-01_0952,KRE,30,2026-09-18,17,73.74,21.77,-2.21,3206,33643,167786,254936
2026-09-01_0952,KRE,60,2026-10-16,45,73.74,22.39,-1.92,18856,17615,189647,140885
2026-09-01_0952,KRE,91,2026-11-20,80,73.74,22.55,-2.24,464,7024,83086,59518
2026-09-01_0952,KRE,182,2027-03-19,199,73.74,23.81,-2.02,267,1906,15892,22468
2026-09-01_0952,KWEB,30,2026-09-18,17,25.97,27.59,-5.82,1197,6657,596321,219593
2026-09-01_0952,KWEB,60,2026-10-16,45,25.97,28.59,1.01,18065,2187,76707,9657
2026-09-01_0952,KWEB,91,2026-11-20,80,25.97,28.72,-1.07,3130,369,150425,52544
2026-09-01_0952,KWEB,182,2027-02-19,171,25.97,31.83,-2.93,1193,88,3182,6505
2026-09-01_0952,META,30,2026-09-18,17,566.75,34.45,1.56,2691,1759,203507,210283
2026-09-01_0952,META,60,2026-10-16,45,566.75,35.12,1.08,2719,909,150341,69380
2026-09-01_0952,META,91,2026-11-20,80,566.75,41.74,0.84,1739,1779,160001,66905
2026-09-01_0952,META,182,2027-02-19,171,566.75,41.04,0.62,321,483,10906,13424
2026-09-01_0952,MSFT,30,2026-09-18,17,501.85,25.35,-0.45,1937,2360,351444,204800
2026-09-01_0952,MSFT,60,2026-10-16,45,501.85,25.42,-1.16,1425,1073,285595,116222
2026-09-01_0952,MSFT,91,2026-11-20,80,501.85,31.17,-1.94,4259,2048,174537,78722
2026-09-01_0952,MSFT,182,2027-03-19,199,501.85,30.46,-2.15,692,1397,78942,87287
2026-09-01_0952,MU,30,2026-09-18,17,942.19,53.52,-1.22,2667,11284,123468,168463
2026-09-01_0952,MU,60,2026-10-16,45,942.19,60.32,1.35,1276,2639,79579,116789
2026-09-01_0952,MU,91,2026-11-20,80,942.19,61.4,1.59,1131,1290,46964,73655
2026-09-01_0952,MU,182,2027-02-19,171,942.19,59.97,2.33,1227,1549,15080,25715
2026-09-01_0952,NBIS,30,2026-09-18,17,196.37,81.14,5.85,1229,1290,79163,119394
2026-09-01_0952,NBIS,60,2026-10-16,45,196.37,81.55,4.4,407,406,25009,30289
2026-09-01_0952,NBIS,91,2026-11-20,80,196.37,90.37,2.32,242,1186,21299,27690
2026-09-01_0952,NBIS,182,2027-02-19,171,196.37,87.75,2.0,217,342,6489,4954
2026-09-01_0952,NVDA,30,2026-09-18,17,217.05,32.59,-2.05,9359,13658,997240,833880
2026-09-01_0952,NVDA,60,2026-10-16,45,217.05,33.15,-2.24,5064,3477,651947,461164
2026-09-01_0952,NVDA,91,2026-11-20,80,217.05,36.45,-2.2,2914,801,274154,301843
2026-09-01_0952,NVDA,182,2027-02-19,171,217.05,36.52,-1.82,1492,1203,50529,65018
2026-09-01_0952,ONDS,30,2026-09-18,17,7.21,65.66,17.11,1660,2366,290114,111384
