stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-08-13_1551,AAPL,30,2026-09-18,36,304.81,23.36,-0.68,22821,7378,336170,243982
2026-08-13_1551,AAPL,60,2026-10-16,64,304.81,23.89,-0.96,28081,6766,251482,129070
2026-08-13_1551,AAPL,91,2026-11-20,99,304.81,26.05,-1.6,13264,2242,152081,94020
2026-08-13_1551,AAPL,182,2027-02-19,190,304.81,26.49,-1.91,3206,2330,33405,25005
2026-08-13_1551,AMD,30,2026-09-18,36,483.35,55.47,1.74,8898,12102,117585,193410
2026-08-13_1551,AMD,60,2026-10-16,64,483.35,57.15,1.94,1732,3090,50566,58563
2026-08-13_1551,AMD,91,2026-11-20,99,483.35,61.9,1.67,1290,1788,63144,65006
2026-08-13_1551,AMD,182,2027-02-19,190,483.35,61.15,1.55,583,646,5705,11415
2026-08-13_1551,AMZN,30,2026-09-18,36,264.86,28.72,-0.69,22170,8777,329070,225271
2026-08-13_1551,AMZN,60,2026-10-16,64,264.86,29.93,-0.93,7146,2904,156355,127416
2026-08-13_1551,AMZN,91,2026-11-20,99,264.86,34.42,-1.06,19301,5045,187109,81140
2026-08-13_1551,AMZN,182,2027-02-19,190,264.86,34.77,-0.93,647,1560,15114,13491
2026-08-13_1551,CRWV,30,2026-09-18,36,106.52,77.18,2.05,38541,11567,257190,117646
2026-08-13_1551,CRWV,60,2026-10-16,64,106.52,79.02,2.61,6746,6823,100212,68520
2026-08-13_1551,CRWV,91,2026-11-20,99,106.52,81.68,1.38,3235,2326,44794,39209
2026-08-13_1551,CRWV,182,2027-02-19,190,106.52,79.39,,986,438,2764,2765
2026-08-13_1551,DRAM,30,2026-09-18,36,56.88,69.83,0.74,49398,10227,293195,178199
2026-08-13_1551,DRAM,60,2026-10-16,64,56.88,70.28,3.63,9985,3328,105669,84745
2026-08-13_1551,DRAM,91,2026-11-20,99,56.88,70.82,4.3,11159,1157,71359,35183
2026-08-13_1551,DRAM,182,2027-02-19,190,56.88,72.97,,594,1183,4528,8690
2026-08-13_1551,EEM,30,2026-09-18,36,66.62,25.0,0.26,5236,4835,516708,921959
2026-08-13_1551,EEM,60,2026-10-16,64,66.62,26.2,0.31,3456,8310,106351,172421
2026-08-13_1551,EEM,91,2026-11-20,99,66.62,27.63,-3.87,477,6555,12164,45699
2026-08-13_1551,EEM,182,2027-01-15,155,66.62,26.77,1.47,692,7828,172973,252622
2026-08-13_1551,FXI,30,2026-09-18,36,34.89,20.38,-0.82,2147,14134,477688,411294
2026-08-13_1551,FXI,60,2026-10-16,64,34.89,20.69,0.57,1252,2012,87839,70899
2026-08-13_1551,FXI,91,2026-11-20,99,34.89,22.86,-0.77,642,1111,92455,105622
2026-08-13_1551,FXI,182,2027-02-19,190,34.89,23.4,0.07,99,295,33901,16473
2026-08-13_1551,GDX,30,2026-09-18,36,88.14,42.7,0.91,8232,11599,210777,314388
2026-08-13_1551,GDX,60,2026-10-16,64,88.14,42.92,1.83,4869,4729,31526,37204
2026-08-13_1551,GDX,91,2026-11-20,99,88.14,43.37,1.99,1373,369,14150,120235
2026-08-13_1551,GDX,182,2027-01-15,155,88.14,43.51,1.86,4070,3381,121150,176831
2026-08-13_1551,GLD,30,2026-09-18,36,398.89,21.96,0.6,23579,8026,1325903,203472
